Year,Location,Vegetable_Type,Missing_Cells
2016,Kurunegala,CAPSICUM,12
2016,Kurunegala,CARROT,12
2016,Kurunegala,CUCUMBER,12
2016,Kurunegala,DRUMSTIC,20
2016,Kurunegala,GOTUKOLA,12
2016,Kurunegala,GREEN BEANS,12
2016,Kurunegala,GREEN CHILLIES,12
2016,Kurunegala,KANKUN,12
2016,Kurunegala,KNOL-KHOL,12
2016,Kurunegala,LADIES FINGERS,12
2016,Kurunegala,LEEKS,12
2016,Kurunegala,LIME,12
2016,Kurunegala,LONG BEANS,12
2016,Kurunegala,LUFFA,12
2016,Kurunegala,MANIOC,12
2016,Kurunegala,MUKUNUWENNA,12
2016,Kurunegala,PUMPKIN,12
2016,Kurunegala,RADDISH,12
2016,Kurunegala,SNAKE GOURD,12
2016,Kurunegala,SWEET POTATOES,12
2016,Kurunegala,TOMATOES,12
2016,Mannar,ASH PLANTAINS,4
2016,Mannar,BEETROOT,3
2016,Mannar,BITTER GOURD,17
2016,Mannar,BRINJALS,2
2016,Mannar,CABBAGE,2
2016,Mannar,CAPSICUM,8
2016,Mannar,CARROT,2
2016,Mannar,CUCUMBER,31
2016,Mannar,DRUMSTIC,24
2016,Mannar,GOTUKOLA,17
2016,Mannar,GREEN BEANS,14
2016,Mannar,GREEN CHILLIES,3
2016,Mannar,KANKUN,22
2016,Mannar,KNOL-KHOL,51
2016,Mannar,LADIES FINGERS,13
2016,Mannar,LEEKS,2
2016,Mannar,LIME,2
2016,Mannar,LONG BEANS,16
2016,Mannar,LUFFA,52
2016,Mannar,MANIOC,27
2016,Mannar,MUKUNUWENNA,45
2016,Mannar,PUMPKIN,5
2016,Mannar,RADDISH,30
2016,Mannar,SNAKE GOURD,15
2016,Mannar,SWEET POTATOES,42
2016,Mannar,TOMATOES,2
2016,Mathara,ASH PLANTAINS,1
2016,Mathara,BEETROOT,1
2016,Mathara,BITTER GOURD,6
2016,Mathara,BRINJALS,1
2016,Mathara,CABBAGE,1
2016,Mathara,CAPSICUM,1
2016,Mathara,CARROT,1
2016,Mathara,CUCUMBER,1
2016,Mathara,DRUMSTIC,17
2016,Mathara,GOTUKOLA,1
2016,Mathara,GREEN BEANS,1
2016,Mathara,GREEN CHILLIES,1
2016,Mathara,KANKUN,1
2016,Mathara,KNOL-KHOL,1
2016,Mathara,LADIES FINGERS,2
2016,Mathara,LEEKS,1
2016,Mathara,LIME,1
2016,Mathara,LONG BEANS,2
2016,Mathara,LUFFA,1
2016,Mathara,MANIOC,1
2016,Mathara,MUKUNUWENNA,1
2016,Mathara,PUMPKIN,1
2016,Mathara,RADDISH,1
2016,Mathara,SNAKE GOURD,1
2016,Mathara,SWEET POTATOES,1
2016,Mathara,TOMATOES,2
2016,Meegoda,ASH PLANTAINS,0
2016,Meegoda,BEETROOT,0
2016,Meegoda,BITTER GOURD,0
2016,Meegoda,BRINJALS,0
2016,Meegoda,CABBAGE,0
2016,Meegoda,CAPSICUM,0
2016,Meegoda,CARROT,0
2016,Meegoda,CUCUMBER,0
2016,Meegoda,DRUMSTIC,23
2016,Meegoda,GOTUKOLA,5
2016,Meegoda,GREEN BEANS,0
2016,Meegoda,GREEN CHILLIES,0
2016,Meegoda,KANKUN,5
2016,Meegoda,KNOL-KHOL,4
2016,Meegoda,LADIES FINGERS,0
2016,Meegoda,LEEKS,0
2016,Meegoda,LIME,0
2016,Meegoda,LONG BEANS,0
2016,Meegoda,LUFFA,0
2016,Meegoda,MANIOC,3
2016,Meegoda,MUKUNUWENNA,5
2016,Meegoda,PUMPKIN,0
2016,Meegoda,RADDISH,1
2016,Meegoda,SNAKE GOURD,0
2016,Meegoda,SWEET POTATOES,0
2016,Meegoda,TOMATOES,0
2016,Monaragala,ASH PLANTAINS,1
2016,Monaragala,BEETROOT,1
2016,Monaragala,BITTER GOURD,1
2016,Monaragala,BRINJALS,1
2016,Monaragala,CABBAGE,1
2016,Monaragala,CAPSICUM,1
2016,Monaragala,CARROT,1
2016,Monaragala,CUCUMBER,1
2016,Monaragala,DRUMSTIC,18
2016,Monaragala,GOTUKOLA,1
2016,Monaragala,GREEN BEANS,1
2016,Monaragala,GREEN CHILLIES,1
2016,Monaragala,KANKUN,1
2016,Monaragala,KNOL-KHOL,1
2016,Monaragala,LADIES FINGERS,1
2016,Monaragala,LEEKS,1
2016,Monaragala,LIME,1
2016,Monaragala,LONG BEANS,1
2016,Monaragala,LUFFA,1
2016,Monaragala,MANIOC,1
2016,Monaragala,MUKUNUWENNA,1
2016,Monaragala,PUMPKIN,1
2016,Monaragala,RADDISH,1
2016,Monaragala,SNAKE GOURD,1
2016,Monaragala,SWEET POTATOES,1
2016,Monaragala,TOMATOES,1
2016,Mullaitive,ASH PLANTAINS,35
2016,Mullaitive,BEETROOT,36
2016,Mullaitive,BITTER GOURD,35
2016,Mullaitive,BRINJALS,35
2016,Mullaitive,CABBAGE,35
2016,Mullaitive,CAPSICUM,35
2016,Mullaitive,CARROT,35
2016,Mullaitive,CUCUMBER,39
2016,Mullaitive,DRUMSTIC,38
2016,Mullaitive,GOTUKOLA,35
2016,Mullaitive,GREEN BEANS,37
2016,Mullaitive,GREEN CHILLIES,35
2016,Mullaitive,KANKUN,50
2016,Mullaitive,KNOL-KHOL,45
2016,Mullaitive,LADIES FINGERS,35
2016,Mullaitive,LEEKS,35
2016,Mullaitive,LIME,35
2016,Mullaitive,LONG BEANS,35
2016,Mullaitive,LUFFA,51
2016,Mullaitive,MANIOC,35
2016,Mullaitive,MUKUNUWENNA,39
2016,Mullaitive,PUMPKIN,35
2016,Mullaitive,RADDISH,44
2016,Mullaitive,SNAKE GOURD,35
2016,Mullaitive,SWEET POTATOES,46
2016,Mullaitive,TOMATOES,35
2016,Nikaweratiya,ASH PLANTAINS,7
2016,Nikaweratiya,BEETROOT,7
2016,Nikaweratiya,BITTER GOURD,7
2016,Nikaweratiya,BRINJALS,7
2016,Nikaweratiya,CABBAGE,7
2016,Nikaweratiya,CAPSICUM,7
2016,Nikaweratiya,CARROT,7
2016,Nikaweratiya,CUCUMBER,7
2016,Nikaweratiya,DRUMSTIC,12
2016,Nikaweratiya,GOTUKOLA,7
2016,Nikaweratiya,GREEN BEANS,7
2016,Nikaweratiya,GREEN CHILLIES,7
2016,Nikaweratiya,KANKUN,7
2016,Nikaweratiya,KNOL-KHOL,8
2016,Nikaweratiya,LADIES FINGERS,7
2016,Nikaweratiya,LEEKS,7
2016,Nikaweratiya,LIME,9
2016,Nikaweratiya,LONG BEANS,7
2016,Nikaweratiya,LUFFA,7
2016,Nikaweratiya,MANIOC,7
2016,Nikaweratiya,MUKUNUWENNA,7
2016,Nikaweratiya,PUMPKIN,7
2016,Nikaweratiya,RADDISH,8
2016,Nikaweratiya,SNAKE GOURD,7
2016,Nikaweratiya,SWEET POTATOES,7
2016,Nikaweratiya,TOMATOES,7
2016,Nuwaraeliya,ASH PLANTAINS,1
2016,Nuwaraeliya,BEETROOT,1
2016,Nuwaraeliya,BITTER GOURD,1
2016,Nuwaraeliya,BRINJALS,1
2016,Nuwaraeliya,CABBAGE,1
2016,Nuwaraeliya,CAPSICUM,1
2016,Nuwaraeliya,CARROT,1
2016,Nuwaraeliya,CUCUMBER,1
2016,Nuwaraeliya,DRUMSTIC,35
2016,Nuwaraeliya,GOTUKOLA,1
2016,Nuwaraeliya,GREEN BEANS,1
2016,Nuwaraeliya,GREEN CHILLIES,1
2016,Nuwaraeliya,KANKUN,1
2016,Nuwaraeliya,KNOL-KHOL,1
2016,Nuwaraeliya,LADIES FINGERS,2
2016,Nuwaraeliya,LEEKS,1
2016,Nuwaraeliya,LIME,2
2016,Nuwaraeliya,LONG BEANS,4
2016,Nuwaraeliya,LUFFA,2
2016,Nuwaraeliya,MANIOC,1
2016,Nuwaraeliya,MUKUNUWENNA,1
2016,Nuwaraeliya,PUMPKIN,1
2016,Nuwaraeliya,RADDISH,1
2016,Nuwaraeliya,SNAKE GOURD,2
2016,Nuwaraeliya,SWEET POTATOES,1
2016,Nuwaraeliya,TOMATOES,1
2016,Polonnaruwa,ASH PLANTAINS,2
2016,Polonnaruwa,BEETROOT,2
2016,Polonnaruwa,BITTER GOURD,2
2016,Polonnaruwa,BRINJALS,2
2016,Polonnaruwa,CABBAGE,2
2016,Polonnaruwa,CAPSICUM,2
2016,Polonnaruwa,CARROT,2
2016,Polonnaruwa,CUCUMBER,2
2016,Polonnaruwa,DRUMSTIC,52
2016,Polonnaruwa,GOTUKOLA,2
2016,Polonnaruwa,GREEN BEANS,2
2016,Polonnaruwa,GREEN CHILLIES,2
2016,Polonnaruwa,KANKUN,2
2016,Polonnaruwa,KNOL-KHOL,2
2016,Polonnaruwa,LADIES FINGERS,2
2016,Polonnaruwa,LEEKS,2
2016,Polonnaruwa,LIME,2
2016,Polonnaruwa,LONG BEANS,2
2016,Polonnaruwa,LUFFA,2
2016,Polonnaruwa,MANIOC,2
2016,Polonnaruwa,MUKUNUWENNA,2
2016,Polonnaruwa,PUMPKIN,2
2016,Polonnaruwa,RADDISH,2
2016,Polonnaruwa,SNAKE GOURD,2
2016,Polonnaruwa,SWEET POTATOES,2
2016,Polonnaruwa,TOMATOES,2
2016,Puttalam,ASH PLANTAINS,0
2016,Puttalam,BEETROOT,0
2016,Puttalam,BITTER GOURD,0
2016,Puttalam,BRINJALS,0
2016,Puttalam,CABBAGE,0
2016,Puttalam,CAPSICUM,0
2016,Puttalam,CARROT,0
2016,Puttalam,CUCUMBER,0
2016,Puttalam,DRUMSTIC,26
2016,Puttalam,GOTUKOLA,0
2016,Puttalam,GREEN BEANS,0
2016,Puttalam,GREEN CHILLIES,0
2016,Puttalam,KANKUN,0
2016,Puttalam,KNOL-KHOL,15
2016,Puttalam,LADIES FINGERS,0
2016,Puttalam,LEEKS,0
2016,Puttalam,LIME,6
2016,Puttalam,LONG BEANS,0
2016,Puttalam,LUFFA,0
2016,Puttalam,MANIOC,8
2016,Puttalam,MUKUNUWENNA,0
2016,Puttalam,PUMPKIN,1
2016,Puttalam,RADDISH,0
2016,Puttalam,SNAKE GOURD,0
2016,Puttalam,SWEET POTATOES,6
2016,Puttalam,TOMATOES,0
2016,Rathnapura,ASH PLANTAINS,16
2016,Rathnapura,BEETROOT,16
2016,Rathnapura,BITTER GOURD,17
2016,Rathnapura,BRINJALS,16
2016,Rathnapura,CABBAGE,16
2016,Rathnapura,CAPSICUM,16
2016,Rathnapura,CARROT,16
2016,Rathnapura,CUCUMBER,16
2016,Rathnapura,DRUMSTIC,40
2016,Rathnapura,GOTUKOLA,16
2016,Rathnapura,GREEN BEANS,16
2016,Rathnapura,GREEN CHILLIES,16
2016,Rathnapura,KANKUN,16
2016,Rathnapura,KNOL-KHOL,22
2016,Rathnapura,LADIES FINGERS,17
2016,Rathnapura,LEEKS,17
2016,Rathnapura,LIME,19
2016,Rathnapura,LONG BEANS,17
2016,Rathnapura,LUFFA,17
2016,Rathnapura,MANIOC,16
2016,Rathnapura,MUKUNUWENNA,16
2016,Rathnapura,PUMPKIN,16
2016,Rathnapura,RADDISH,16
2016,Rathnapura,SNAKE GOURD,17
2016,Rathnapura,SWEET POTATOES,16
2016,Rathnapura,TOMATOES,16
2016,Thambuththegama,ASH PLANTAINS,33
2016,Thambuththegama,BEETROOT,27
2016,Thambuththegama,BITTER GOURD,27
2016,Thambuththegama,BRINJALS,27
2016,Thambuththegama,CABBAGE,27
2016,Thambuththegama,CAPSICUM,27
2016,Thambuththegama,CARROT,27
2016,Thambuththegama,CUCUMBER,27
2016,Thambuththegama,DRUMSTIC,51
2016,Thambuththegama,GOTUKOLA,27
2016,Thambuththegama,GREEN BEANS,27
2016,Thambuththegama,GREEN CHILLIES,27
2016,Thambuththegama,KANKUN,27
2016,Thambuththegama,KNOL-KHOL,28
2016,Thambuththegama,LADIES FINGERS,27
2016,Thambuththegama,LEEKS,27
2016,Thambuththegama,LIME,27
2016,Thambuththegama,LONG BEANS,27
2016,Thambuththegama,LUFFA,27
2016,Thambuththegama,MANIOC,28
2016,Thambuththegama,MUKUNUWENNA,27
2016,Thambuththegama,PUMPKIN,27
2016,Thambuththegama,RADDISH,27
2016,Thambuththegama,SNAKE GOURD,27
2016,Thambuththegama,SWEET POTATOES,30
2016,Thambuththegama,TOMATOES,27
2016,Tissamaharama,ASH PLANTAINS,16
2016,Tissamaharama,BEETROOT,16
2016,Tissamaharama,BITTER GOURD,16
2016,Tissamaharama,BRINJALS,16
2016,Tissamaharama,CABBAGE,19
2016,Tissamaharama,CAPSICUM,16
2016,Tissamaharama,CARROT,17
2016,Tissamaharama,CUCUMBER,16
2016,Tissamaharama,DRUMSTIC,35
2016,Tissamaharama,GOTUKOLA,16
2016,Tissamaharama,GREEN BEANS,16
2016,Tissamaharama,GREEN CHILLIES,16
2016,Tissamaharama,KANKUN,16
2016,Tissamaharama,KNOL-KHOL,27
2016,Tissamaharama,LADIES FINGERS,16
2016,Tissamaharama,LEEKS,16
2016,Tissamaharama,LIME,16
2016,Tissamaharama,LONG BEANS,16
2016,Tissamaharama,LUFFA,16
2016,Tissamaharama,MANIOC,16
2016,Tissamaharama,MUKUNUWENNA,16
2016,Tissamaharama,PUMPKIN,16
2016,Tissamaharama,RADDISH,17
2016,Tissamaharama,SNAKE GOURD,16
2016,Tissamaharama,SWEET POTATOES,16
2016,Tissamaharama,TOMATOES,16
2016,Trincomalee,ASH PLANTAINS,9
2016,Trincomalee,BEETROOT,14
2016,Trincomalee,BITTER GOURD,12
2016,Trincomalee,BRINJALS,9
2016,Trincomalee,CABBAGE,9
2016,Trincomalee,CAPSICUM,14
2016,Trincomalee,CARROT,9
2016,Trincomalee,CUCUMBER,34
2016,Trincomalee,DRUMSTIC,34
2016,Trincomalee,GOTUKOLA,14
2016,Trincomalee,GREEN BEANS,10
2016,Trincomalee,GREEN CHILLIES,9
2016,Trincomalee,KANKUN,10
2016,Trincomalee,KNOL-KHOL,37
2016,Trincomalee,LADIES FINGERS,11
2016,Trincomalee,LEEKS,9
2016,Trincomalee,LIME,16
2016,Trincomalee,LONG BEANS,14
2016,Trincomalee,LUFFA,41
2016,Trincomalee,MANIOC,9
2016,Trincomalee,MUKUNUWENNA,9
2016,Trincomalee,PUMPKIN,13
2016,Trincomalee,RADDISH,16
2016,Trincomalee,SNAKE GOURD,10
2016,Trincomalee,SWEET POTATOES,23
2016,Trincomalee,TOMATOES,10
2016,Vavuniya,ASH PLANTAINS,8
2016,Vavuniya,BEETROOT,9
2016,Vavuniya,BITTER GOURD,8
2016,Vavuniya,BRINJALS,8
2016,Vavuniya,CABBAGE,8
2016,Vavuniya,CAPSICUM,9
2016,Vavuniya,CARROT,8
2016,Vavuniya,CUCUMBER,8
2016,Vavuniya,DRUMSTIC,17
2016,Vavuniya,GOTUKOLA,8
2016,Vavuniya,GREEN BEANS,8
2016,Vavuniya,GREEN CHILLIES,8
2016,Vavuniya,KANKUN,16
2016,Vavuniya,KNOL-KHOL,23
2016,Vavuniya,LADIES FINGERS,12
2016,Vavuniya,LEEKS,8
2016,Vavuniya,LIME,11
2016,Vavuniya,LONG BEANS,10
2016,Vavuniya,LUFFA,16
2016,Vavuniya,MANIOC,8
2016,Vavuniya,MUKUNUWENNA,8
2016,Vavuniya,PUMPKIN,8
2016,Vavuniya,RADDISH,11
2016,Vavuniya,SNAKE GOURD,8
2016,Vavuniya,SWEET POTATOES,17
2016,Vavuniya,TOMATOES,8
2017,Ampara,ASH PLANTAINS,11
2017,Ampara,BEETROOT,11
2017,Ampara,BITTER GOURD,13
2017,Ampara,BRINJALS,11
2017,Ampara,CABBAGE,11
2017,Ampara,CAPSICUM,11
2017,Ampara,CARROT,11
2017,Ampara,CUCUMBER,11
2017,Ampara,DRUMSTIC,49
2017,Ampara,GOTUKOLA,11
2017,Ampara,GREEN BEANS,11
2017,Ampara,GREEN CHILLIES,11
2017,Ampara,KANKUN,11
2017,Ampara,KNOL-KHOL,13
2017,Ampara,LADIES FINGERS,11
2017,Ampara,LEEKS,12
2017,Ampara,LIME,32
2017,Ampara,LONG BEANS,12
2017,Ampara,LUFFA,11
2017,Ampara,MANIOC,11
2017,Ampara,MUKUNUWENNA,11
2017,Ampara,PUMPKIN,11
2017,Ampara,RADDISH,11
2017,Ampara,SNAKE GOURD,11
2017,Ampara,SWEET POTATOES,19
2017,Ampara,TOMATOES,11
2017,Anuradhapura,ASH PLANTAINS,3
2017,Anuradhapura,BEETROOT,3
2017,Anuradhapura,BITTER GOURD,3
2017,Anuradhapura,BRINJALS,3
2017,Anuradhapura,CABBAGE,3
2017,Anuradhapura,CAPSICUM,3
2017,Anuradhapura,CARROT,3
2017,Anuradhapura,CUCUMBER,3
2017,Anuradhapura,DRUMSTIC,27
2017,Anuradhapura,GOTUKOLA,3
2017,Anuradhapura,GREEN BEANS,3
2017,Anuradhapura,GREEN CHILLIES,3
2017,Anuradhapura,KANKUN,3
2017,Anuradhapura,KNOL-KHOL,3
2017,Anuradhapura,LADIES FINGERS,3
2017,Anuradhapura,LEEKS,3
2017,Anuradhapura,LIME,3
2017,Anuradhapura,LONG BEANS,3
2017,Anuradhapura,LUFFA,3
2017,Anuradhapura,MANIOC,3
2017,Anuradhapura,MUKUNUWENNA,3
2017,Anuradhapura,PUMPKIN,3
2017,Anuradhapura,RADDISH,3
2017,Anuradhapura,SNAKE GOURD,3
2017,Anuradhapura,SWEET POTATOES,3
2017,Anuradhapura,TOMATOES,3
2017,Badulla,ASH PLANTAINS,3
2017,Badulla,BEETROOT,3
2017,Badulla,BITTER GOURD,3
2017,Badulla,BRINJALS,3
2017,Badulla,CABBAGE,3
2017,Badulla,CAPSICUM,4
2017,Badulla,CARROT,3
2017,Badulla,CUCUMBER,3
2017,Badulla,DRUMSTIC,25
2017,Badulla,GOTUKOLA,3
2017,Badulla,GREEN BEANS,3
2017,Badulla,GREEN CHILLIES,3
2017,Badulla,KANKUN,3
2017,Badulla,KNOL-KHOL,6
2017,Badulla,LADIES FINGERS,3
2017,Badulla,LEEKS,3
2017,Badulla,LIME,3
2017,Badulla,LONG BEANS,3
2017,Badulla,LUFFA,3
2017,Badulla,MANIOC,6
2017,Badulla,MUKUNUWENNA,3
2017,Badulla,PUMPKIN,3
2017,Badulla,RADDISH,4
2017,Badulla,SNAKE GOURD,5
2017,Badulla,SWEET POTATOES,5
2017,Badulla,TOMATOES,3
2017,Batticaloa,ASH PLANTAINS,8
2017,Batticaloa,BEETROOT,10
2017,Batticaloa,BITTER GOURD,11
2017,Batticaloa,BRINJALS,8
2017,Batticaloa,CABBAGE,8
2017,Batticaloa,CAPSICUM,9
2017,Batticaloa,CARROT,8
2017,Batticaloa,CUCUMBER,10
2017,Batticaloa,DRUMSTIC,27
2017,Batticaloa,GOTUKOLA,8
2017,Batticaloa,GREEN BEANS,10
2017,Batticaloa,GREEN CHILLIES,12
2017,Batticaloa,KANKUN,8
2017,Batticaloa,KNOL-KHOL,9
2017,Batticaloa,LADIES FINGERS,10
2017,Batticaloa,LEEKS,8
2017,Batticaloa,LIME,8
2017,Batticaloa,LONG BEANS,8
2017,Batticaloa,LUFFA,11
2017,Batticaloa,MANIOC,8
2017,Batticaloa,MUKUNUWENNA,8
2017,Batticaloa,PUMPKIN,8
2017,Batticaloa,RADDISH,9
2017,Batticaloa,SNAKE GOURD,8
2017,Batticaloa,SWEET POTATOES,18
2017,Batticaloa,TOMATOES,8
2017,Colombo,ASH PLANTAINS,0
2017,Colombo,BEETROOT,0
2017,Colombo,BITTER GOURD,0
2017,Colombo,BRINJALS,0
2017,Colombo,CABBAGE,0
2017,Colombo,CAPSICUM,0
2017,Colombo,CARROT,0
2017,Colombo,CUCUMBER,0
2017,Colombo,DRUMSTIC,17
2017,Colombo,GOTUKOLA,0
2017,Colombo,GREEN BEANS,0
2017,Colombo,GREEN CHILLIES,0
2017,Colombo,KANKUN,0
2017,Colombo,KNOL-KHOL,0
2017,Colombo,LADIES FINGERS,0
2017,Colombo,LEEKS,0
2017,Colombo,LIME,0
2017,Colombo,LONG BEANS,0
2017,Colombo,LUFFA,0
2017,Colombo,MANIOC,0
2017,Colombo,MUKUNUWENNA,0
2017,Colombo,PUMPKIN,0
2017,Colombo,RADDISH,0
2017,Colombo,SNAKE GOURD,0
2017,Colombo,SWEET POTATOES,0
2017,Colombo,TOMATOES,0
2017,Dambulla,ASH PLANTAINS,3
2017,Dambulla,BEETROOT,3
2017,Dambulla,BITTER GOURD,3
2017,Dambulla,BRINJALS,3
2017,Dambulla,CABBAGE,3
2017,Dambulla,CAPSICUM,3
2017,Dambulla,CARROT,3
2017,Dambulla,CUCUMBER,3
2017,Dambulla,DRUMSTIC,26
2017,Dambulla,GOTUKOLA,3
2017,Dambulla,GREEN BEANS,3
2017,Dambulla,GREEN CHILLIES,3
2017,Dambulla,KANKUN,3
2017,Dambulla,KNOL-KHOL,3
2017,Dambulla,LADIES FINGERS,3
2017,Dambulla,LEEKS,3
2017,Dambulla,LIME,3
2017,Dambulla,LONG BEANS,3
2017,Dambulla,LUFFA,3
2017,Dambulla,MANIOC,3
2017,Dambulla,MUKUNUWENNA,3
2017,Dambulla,PUMPKIN,3
2017,Dambulla,RADDISH,3
2017,Dambulla,SNAKE GOURD,3
2017,Dambulla,SWEET POTATOES,3
2017,Dambulla,TOMATOES,3
2017,Dehiattakandiya,ASH PLANTAINS,32
2017,Dehiattakandiya,BEETROOT,32
2017,Dehiattakandiya,BITTER GOURD,32
2017,Dehiattakandiya,BRINJALS,32
2017,Dehiattakandiya,CABBAGE,32
2017,Dehiattakandiya,CAPSICUM,32
2017,Dehiattakandiya,CARROT,32
2017,Dehiattakandiya,CUCUMBER,32
2017,Dehiattakandiya,DRUMSTIC,49
2017,Dehiattakandiya,GOTUKOLA,32
2017,Dehiattakandiya,GREEN BEANS,32
2017,Dehiattakandiya,GREEN CHILLIES,32
2017,Dehiattakandiya,KANKUN,32
2017,Dehiattakandiya,KNOL-KHOL,33
2017,Dehiattakandiya,LADIES FINGERS,34
2017,Dehiattakandiya,LEEKS,32
2017,Dehiattakandiya,LIME,37
2017,Dehiattakandiya,LONG BEANS,32
2017,Dehiattakandiya,LUFFA,32
2017,Dehiattakandiya,MANIOC,33
2017,Dehiattakandiya,MUKUNUWENNA,32
2017,Dehiattakandiya,PUMPKIN,32
2017,Dehiattakandiya,RADDISH,32
2017,Dehiattakandiya,SNAKE GOURD,34
2017,Dehiattakandiya,SWEET POTATOES,32
2017,Dehiattakandiya,TOMATOES,32
2017,Embilipitiya,ASH PLANTAINS,1
2017,Embilipitiya,BEETROOT,1
2017,Embilipitiya,BITTER GOURD,1
2017,Embilipitiya,BRINJALS,1
2017,Embilipitiya,CABBAGE,1
2017,Embilipitiya,CAPSICUM,1
2017,Embilipitiya,CARROT,1
2017,Embilipitiya,CUCUMBER,1
2017,Embilipitiya,DRUMSTIC,8
2017,Embilipitiya,GOTUKOLA,1
2017,Embilipitiya,GREEN BEANS,1
2017,Embilipitiya,GREEN CHILLIES,1
2017,Embilipitiya,KANKUN,1
2017,Embilipitiya,KNOL-KHOL,1
2017,Embilipitiya,LADIES FINGERS,1
2017,Embilipitiya,LEEKS,1
2017,Embilipitiya,LIME,1
2017,Embilipitiya,LONG BEANS,1
2017,Embilipitiya,LUFFA,1
2017,Embilipitiya,MANIOC,1
2017,Embilipitiya,MUKUNUWENNA,1
2017,Embilipitiya,PUMPKIN,1
2017,Embilipitiya,RADDISH,1
2017,Embilipitiya,SNAKE GOURD,1
2017,Embilipitiya,SWEET POTATOES,1
2017,Embilipitiya,TOMATOES,1
2017,Galle,ASH PLANTAINS,3
2017,Galle,BEETROOT,3
2017,Galle,BITTER GOURD,5
2017,Galle,BRINJALS,3
2017,Galle,CABBAGE,3
2017,Galle,CAPSICUM,3
2017,Galle,CARROT,3
2017,Galle,CUCUMBER,3
2017,Galle,DRUMSTIC,24
2017,Galle,GOTUKOLA,4
2017,Galle,GREEN BEANS,3
2017,Galle,GREEN CHILLIES,3
2017,Galle,KANKUN,3
2017,Galle,KNOL-KHOL,3
2017,Galle,LADIES FINGERS,3
2017,Galle,LEEKS,3
2017,Galle,LIME,3
2017,Galle,LONG BEANS,3
2017,Galle,LUFFA,3
2017,Galle,MANIOC,3
2017,Galle,MUKUNUWENNA,3
2017,Galle,PUMPKIN,3
2017,Galle,RADDISH,3
2017,Galle,SNAKE GOURD,3
2017,Galle,SWEET POTATOES,3
2017,Galle,TOMATOES,3
2017,Gampaha,ASH PLANTAINS,14
2017,Gampaha,BEETROOT,14
2017,Gampaha,BITTER GOURD,14
2017,Gampaha,BRINJALS,14
2017,Gampaha,CABBAGE,14
2017,Gampaha,CAPSICUM,14
2017,Gampaha,CARROT,14
2017,Gampaha,CUCUMBER,14
2017,Gampaha,DRUMSTIC,17
2017,Gampaha,GOTUKOLA,14
2017,Gampaha,GREEN BEANS,14
2017,Gampaha,GREEN CHILLIES,14
2017,Gampaha,KANKUN,14
2017,Gampaha,KNOL-KHOL,14
2017,Gampaha,LADIES FINGERS,14
2017,Gampaha,LEEKS,14
2017,Gampaha,LIME,14
2017,Gampaha,LONG BEANS,14
2017,Gampaha,LUFFA,14
2017,Gampaha,MANIOC,14
2017,Gampaha,MUKUNUWENNA,14
2017,Gampaha,PUMPKIN,14
2017,Gampaha,RADDISH,14
2017,Gampaha,SNAKE GOURD,14
2017,Gampaha,SWEET POTATOES,14
2017,Gampaha,TOMATOES,14
2017,Hambanthota,ASH PLANTAINS,1
2017,Hambanthota,BEETROOT,1
2017,Hambanthota,BITTER GOURD,1
2017,Hambanthota,BRINJALS,1
2017,Hambanthota,CABBAGE,1
2017,Hambanthota,CAPSICUM,1
2017,Hambanthota,CARROT,1
2017,Hambanthota,CUCUMBER,1
2017,Hambanthota,DRUMSTIC,10
2017,Hambanthota,GOTUKOLA,1
2017,Hambanthota,GREEN BEANS,1
2017,Hambanthota,GREEN CHILLIES,1
2017,Hambanthota,KANKUN,1
2017,Hambanthota,KNOL-KHOL,3
2017,Hambanthota,LADIES FINGERS,1
2017,Hambanthota,LEEKS,1
2017,Hambanthota,LIME,1
2017,Hambanthota,LONG BEANS,1
2017,Hambanthota,LUFFA,1
2017,Hambanthota,MANIOC,1
2017,Hambanthota,MUKUNUWENNA,1
2017,Hambanthota,PUMPKIN,1
2017,Hambanthota,RADDISH,1
2017,Hambanthota,SNAKE GOURD,1
2017,Hambanthota,SWEET POTATOES,1
2017,Hambanthota,TOMATOES,1
2017,Hanguranketha,ASH PLANTAINS,8
2017,Hanguranketha,BEETROOT,9
2017,Hanguranketha,BITTER GOURD,11
2017,Hanguranketha,BRINJALS,8
2017,Hanguranketha,CABBAGE,8
2017,Hanguranketha,CAPSICUM,10
2017,Hanguranketha,CARROT,8
2017,Hanguranketha,CUCUMBER,8
2017,Hanguranketha,DRUMSTIC,24
2017,Hanguranketha,GOTUKOLA,8
2017,Hanguranketha,GREEN BEANS,8
2017,Hanguranketha,GREEN CHILLIES,8
2017,Hanguranketha,KANKUN,9
2017,Hanguranketha,KNOL-KHOL,10
2017,Hanguranketha,LADIES FINGERS,8
2017,Hanguranketha,LEEKS,8
2017,Hanguranketha,LIME,8
2017,Hanguranketha,LONG BEANS,10
2017,Hanguranketha,LUFFA,8
2017,Hanguranketha,MANIOC,10
2017,Hanguranketha,MUKUNUWENNA,8
2017,Hanguranketha,PUMPKIN,8
2017,Hanguranketha,RADDISH,9
2017,Hanguranketha,SNAKE GOURD,8
2017,Hanguranketha,SWEET POTATOES,9
2017,Hanguranketha,TOMATOES,8
2017,Jaffna,ASH PLANTAINS,47
2017,Jaffna,BEETROOT,47
2017,Jaffna,BITTER GOURD,47
2017,Jaffna,BRINJALS,47
2017,Jaffna,CABBAGE,47
2017,Jaffna,CAPSICUM,47
